Key;English;French;German;Polish;Spanish;Italian;Swedish;Czech;Hungarian;Dutch;Portuguese;Russian;Finnish;
universal_voting_l;Universal Voting;Droit de vote universel;Universalwahlen;;;;;;;;;;;
universal_voting_desc;Everyone is allowed to vote.;Tout le monde peut voter.;Alle dürfen wählen.;;;;;;;;;;;
upper_house_composition;Upper House;Chambre haute;Unterhaus;;;;;;;;;;;
party_appointed;Ruling Party Only;Parti dirigeant uniquement;Regierungspartei-exklusiv;;;;;;;;;;;
party_appointed_l;UH same as Ruling Party;Chambre haute identique au parti dirigeant;UH entspricht Regierungspartei;;;;;;;;;;;
party_appointed_desc;Only members of the ruling party with the same ideology can be appointed to represent the party in the Upper House.;Seuls les membres du parti dirigeant de même idéologie peuvent être nommés pour représenter le parti à la Chambre haute.;Nur Mitglieder der Regierungspartei, die derselben Ideologie anhängen, können zur Vertretung der Partei im Unterhaus ausgewählt werden.;;;;;;;;;;;
appointed;Appointed;Nommée;Ernennung;;;;;;;;;;;
appointed_l;Appointed UH;Chambre haute nommée;Ernanntes UH;;;;;;;;;;;
state_equal_weight;Two per State;Deux par État;Zwei pro Staat;;;;;;;;;;;
state_equal_weight_l;Two per state in UH;Égalité de tous les États à la Chambre haute;Alle Staate im UH gleich;;;;;;;;;;;
state_equal_weight_desc;Each state has two votes to appoint representatives to the Upper House.;Chaque État dispose de deux votes pour nommer les représentants de la Chambre haute.;Jeder Staat hat zwei Stimmen zur Ernennung von Unterhausvertretern.;;;;;;;;;;;
population_equal_weight;Based on Population;Selon la population;Bevölkerungsbasiert;;;;;;;;;;;
population_equal_weight_l;Population equal in UH;Égalité de la population à la Chambre haute;Bev. im UH gleich vertreten;;;;;;;;;;;
population_equal_weight_desc;Representatives are determined by the collected ideologies of the population.;Les idéologies de la population déterminent les représentants.;Die Vertreter werden anhand der in der Bevölkerung präsenten Ideologien bestimmt.;;;;;;;;;;;
voting_system;Voting System;Système de vote;Wahlsystem;;;;;;;;;;;
first_past_the_post;First Past the Post;Scrutin uninominal majoritaire à un tour;Mehrheitswahl;;;;;;;;;;;
first_past_the_post_l;First Past the Post;Scrutin uninominal majoritaire à un tour;Mehrheitswahl;;;;;;;;;;;
first_past_the_post_desc;The candidate with the most votes wins.;Le candidat qui obtient le plus de voix l'emporte.;Der Kandidat mit den meisten Stimmen gewinnt.;;;;;;;;;;;
jefferson_method;Jefferson Method;Méthode de Jefferson;Jefferson-Methode;;;;;;;;;;;
jefferson_method_l;Jefferson Method;Méthode de Jefferson;Jefferson-Methode;;;;;;;;;;;
proportional_representation;Proportional;Proportionnelle;Proportional;;Proporcional;;;;;;;;;
proportional_representation_l;Proportional Representation;Représentation proportionnelle;Proportionale Repräsentation;;;;;;;;;;;
proportional_representation_desc;The percentage of votes that groups of candidates obtain in elections equals the percentage of seats they receive;Le pourcentage de voix que les groupes de candidats obtiennent lors des élections correspondent au pourcentage de sièges qu'ils reçoivent.;Der Prozentsatz an Stimmen, den Kandidatengruppen bei Wahlen erzielen, ist gleich dem Prozentsatz an Sitzen, den sie erhalten.;;;;;;;;;;;
no_meeting_l;Outlaw Public Meetings;Interdire les réunions publiques;Öffentliche Versammlungen ächten;;;;;;;;;;;
yes_meeting_l;Allow Public Meetings;Autoriser les réunions publiques;Öffentliche Versammlungen gestatten;;;;;;;;;;;
press_rights;Press Rights;Droits de la presse;Pressefreiheit;;;;;;;;;;;
state_press;State Press Only;Presse d'État uniquement;Nur Staatspresse;;;;;;;;;;;
state_press_l;State Press Only;Presse d'État uniquement;Nur Staatspresse;;;;;;;;;;;
state_press_desc;Only state-controlled press is allowed.;Seule la presse contrôlée par l'État est autorisée.;Nur staatlich-kontrollierte Presse ist gestattet.;;;;;;;;;;;
censored_press;Censored Press;Presse censurée;Pressezensur;;;;;;;;;;;
censored_press_l;Censored Press;Presse censurée;Pressezensur;;;;;;;;;;;
censored_press_desc;While allowed a relative amount of freedom, the press is still censored by the government.;La liberté de la presse est autorisée, mais censurée par le gouvernement.;Freie Presse ist gestattet, wird aber von der Regierung zensiert.;;;;;;;;;;;
free_press;Free Press;Liberté de la presse;Freie Presse;;;;;;;;;;;
free_press_l;Free Press;Presse libre;Freie Presse;;;;;;;;;;;
free_press_desc;Free press is allowed without interference from the government.;La liberté de la presse est autorisée, sans interférence du gouvernement.;Freie Presse wird ohne Eingriffe von Seiten der Regierung gestattet.;;;;;;;;;;;
trade_unions;Trade Unions;Syndicats;Gewerkschaften;;;;;;;;;;;
no_trade_unions;Illegal;Interdits;Illegal;;;;;;;;;;;
no_trade_unions_l;No Trade Unions;Aucun syndicat;Keine Gewerkschaften;;;;;;;;;;;
no_trade_unions_desc;No trade unions are allowed.;Aucun syndicat n'est autorisé.;Gewerkschaften werden nicht gestattet.;;;;;;;;;;;
state_controlled;State Controlled;Contrôlés par l'État;Staatlich kontrolliert;;;;;;;;;;;
state_controlled_l;State Controlled Trade Unions;Syndicats contrôlés par l'État;Staatlich kontrollierte Gewerkschaften;;;;;;;;;;;
state_controlled_desc;The government controls the trade unions.;Le gouvernement contrôle les syndicats.;Die Gewerkschaften werden von der Regierung kontrolliert.;;;;;;;;;;;
non_socialist;Non-Socialist Allowed;Syndicats non socialistes autorisés;Nichtsozialistische Gewerkschaften sind gestattet.;;;;;;;;;;;
non_socialist_l;Non Socialist Trade Unions;Syndicats non socialistes;Keine sozialistischen Gewerkschaften;;;;;;;;;;;
non_socialist_desc;Non-Socialist trade unions are allowed.;Les syndicats non socialistes sont autorisés.;Nicht-sozialistische Gewerkschaften werden nicht gestattet.;;;;;;;;;;;
all_trade_unions;All Allowed;Autorisés;Alle gestattet;;;;;;;;;;;
all_trade_unions_l;All Trade Unions;Tous les syndicats;Alle Gewerkschaften;;;;;;;;;;;
all_trade_unions_desc;All trade unions are allowed.;Tous les syndicats sont autorisés.;Alle Gewerkschaften werden gestattet.;;;;;;;;;;;
political_parties;Political Parties;Partis politiques;Politische Parteien;;;;;;;;;;;
underground_parties;Only Underground;Clandestinement uniquement;Nur Untergrund;;;;;;;;;;;
underground_parties_l;Outlaw Political Parties;Autoriser les partis politiques;Politische Parteien ächten;;;;;;;;;;;
underground_parties_desc;The government actively prevents other parties from publicly campaigning for votes.;Le gouvernement empêche activement les autres partis de faire publiquement campagne.;Die Regierungsaktivitäten hindern andere Parteien daran, öffentlich um Stimmen zu werben.;;;;;;;;;;;
harassment;Harassment;Harcèlement;Schikanen;;;;;;;;;;;
harassment_desc;The ruling party harasses people into voting for them.;Le parti dirigeant harcèle la population pour qu'elle vote pour lui.;Die Regierungspartei schikaniert die Bevölkerung, für sie zu wählen.;;;;;;;;;;;
gerrymandering;Gerrymandering;Charcutage électoral;Wahlkreisschiebungen;;;;;;;;;;;
gerrymandering_l;Gerrymandering;Charcutage électoral;Wahlkreisschiebungen;;;;;;;;;;;
gerrymandering_desc;Electoral district or constituency boundaries are deliberately modified for electoral purposes, meaning the votes for the ruling party are worth more. The ruling party can use gerrymandering in order to get people to vote for them.;Les circonscriptions électorales sont délibérément modifiées à des fins électorales, ce qui signifie que les voix pour le parti dirigeant comptent davantage. Le parti dirigeant peut recourir au charcutage électoral pour que la population vote pour lui.;Wahlkreise oder -bezirke werden für Wahlen nach Belieben modifiziert. Als Resultat daraus zählen die Stimmen für die Regierungspartei mehr. Die Regierungspartei kann Wahlkreisschiebungen einsetzen, um die Bevölkerung dazu zu bewegen, für sie zu stimmen.;;;;;;;;;;;
non_secret_ballots;Non-Secret Ballots;Bulletins non secrets;Öffentliche Wahlgänge;;;;;;;;;;;
non_secret_ballots_l;Non Secret Ballots;Bulletins non secrets;Öffentliche Wahlgänge;;;;;;;;;;;
non_secret_ballots_desc;The voter's choices are non-confidential. The ruling party knows who the people vote for and can use pressure in order to get the people to vote for them.;Le vote des électeurs n'est pas confidentiel. Le parti dirigeant sait pour qui vote la population et peut faire pression pour l'inciter à voter pour lui.;Die Entscheidungen der Wähler sind nicht vertraulich. Die Regierungspartei weiß, wen die Bevölkerung wählt und kann so Druck auf die Bevölkerung ausüben, für sie zu stimmen.;;;;;;;;;;;
secret_ballots;Secret Ballots;Bulletins secrets;Nicht-öffentliche Wahlgänge;;;;;;;;;;;
secret_ballots_l;Secret Ballots;Bulletins secrets;Nicht-öffentliche Wahlgänge;;;;;;;;;;;
secret_ballots_desc;The voter's choices are confidential in order to prevent others from influencing the voter by bribery or intimidation. The ruling party can't affect the way people votes.;Le vote des électeurs est confidentiel pour ne pas qu'ils soient influencés (corruption ou intimidation). Le parti dirigeant ne peut pas affecter le vote des électeurs.;Die Entscheidungen der Wähler werden vertraulich behandelt, um Bestechungen oder Einschüchterungen zu verhindern. Die Regierungspartei kann die Stimmabgaben der Bevölkerung nicht beeinflussen.;;;;;;;;;;;
immigration_policy;Immigration Policy;Immigration Policy;Immigration Policy;;Immigration Policy;;;;;;;;;
nobody_gets_out;Nobody Gets Out;Charcutage électoral;Wahlkreisschiebungen;;División fraudulenta de distritos;;;;;;;;;
nobody_gets_out_l;Nobody Gets Out;Charcutage électoral;Wahlkreisschiebungen;;División fraudulenta de distritos;;;;;;;;;
nobody_gets_out_desc;Nobody gets out of here alive. Not legally, anyway.;Les circonscriptions électorales sont délibérément modifiées à des fins électorales, ce qui signifie que les voix pour le parti dirigeant comptent davantage. Le parti dirigeant peut recourir au charcutage électoral pour que la population vote pour lui.;Wahlkreise oder -bezirke werden für Wahlen nach Belieben modifiziert. Als Resultat daraus zählen die Stimmen für die Regierungspartei mehr. Die Regierungspartei kann Wahlkreisschiebungen einsetzen, um die Bevölkerung dazu zu bewegen, für sie zu stimmen.;;Se modifican de manera deliberada los distritos o las fronteras electorales con fines interesados, lo que significa que los votos para el partido gobernante tienen más valor. El partido gobernante puede utilizar esta práctica para conseguir que la gente lo vote.;;;;;;;;;
movement_nobody_gets_out;Movement for Immigration Restriction;;;;;;;;;;;;;
open_immigration;Open Immigration;Bulletins secrets;Nicht-öffentliche Wahlgänge;;Voto secreto;;;;;;;;;
open_immigration_l;Open Immigration;Bulletins secrets;Nicht-öffentliche Wahlgänge;;Voto secreto;;;;;;;;;
open_immigration_desc;Our country accepts all comers with open arms.;Le vote des électeurs est confidentiel pour ne pas qu'ils soient influencés (corruption ou intimidation). Le parti dirigeant ne peut pas affecter le vote des électeurs.;Die Entscheidungen der Wähler werden vertraulich behandelt, um Bestechungen oder Einschüchterungen zu verhindern. Die Regierungspartei kann die Stimmabgaben der Bevölkerung nicht beeinflussen.;;La decisión de los votantes es confidencial, para impedir que alguien intimide o soborne a los votantes. El partido gobernante no puede influir en los votos de la gente.;;;;;;;;;
movement_open_immigration;Movement for Immigration Reform;;;;;;;;;;;;;
naturalization;Naturalization;;;;;;;;;;;;;
naturalization_l;Naturalization;;;;;;;;;;;;;
naturalization_desc;It is possible for immigrants not born in the country to become full citizens, provided they have been residents for an extended period.;;;;;;;;;;;;;
movement_naturalization;Movement for Immigration Reform;;;;;;;;;;;;;
minorities_reform;Minorities;Minorities;Minorities;;Minorities;;;;;;;;;
oppression;Oppression;Oppression;Oppression;;Oppression;;;;;;;;;
oppression_l;Oppression;Oppression;Oppression;;Oppression;;;;;;;;;
oppression_desc;Racism is the norm and minorities are constrained by blatant legal requirements, relegating them to second-class status.;Oppression;Oppression;;Oppression;;;;;;;;;
movement_oppression;Cultural Purity Movement;;;;;;;;;;;;;
limited;Limited Minority Rights;;;;;;;;;;;;;
limited_l;Limited Minority Rights;;;;;;;;;;;;;
limited_desc;Minorities are protected by a limited array of laws, but given far less rights than full citizens.;;;;;;;;;;;;;
movement_limited;Minority Rights Movement;;;;;;;;;;;;;
protected;Protected;Protected;Protected;;Protected;;;;;;;;;
protected_l;Protected;Protected;Protected;;Protected;;;;;;;;;
protected_desc;Minorities are specially protected groups under the law.;Protected;Protected;;Protected;;;;;;;;;
movement_protected;Minority Rights Movement;;;;;;;;;;;;;
social_reforms;Social Reforms;Réformes sociales;Sozialreformen;;;;;;;;;;;
wage_reform;Minimum Wage;Salaire minimum;Mindestlohn;;;;;;;;;;;
no_minimum_wage;No Minimum Wage;Aucun salaire minimum;Kein Mindestlohn;;;;;;;;;;;
no_minimum_wage_l;No Min.Wage;Aucun salaire min.;Kein Mindestlohn;;;;;;;;;;;
no_minimum_wage_desc;No minimum level for wages.;Il n'existe pas de salaire minimum.;Kein Mindestniveau für Löhne.;;;;;;;;;;;
trinket_wage;Trinket Minimum Wage;Salaire minimum de pacotille;Sach-Mindestlohn;;;;;;;;;;;
trinket_wage_l;Trinket Min. Wage;Salaire min. dérisoire;Sach-Mindestlohn;;;;;;;;;;;
trinket_wage_desc;Minimum wages are very low.;Les salaires minimum sont très bas.;Die Mindestlöhne sind äußerst niedrig.;;;;;;;;;;;
low_minimum_wage;Low Minimum Wage;Salaire minimum bas;Niedriger Mindestlohn;;;;;;;;;;;
low_minimum_wage_l;Low Min. Wage;Salaire min. bas;Geringer Mindestlohn;;;;;;;;;;;
low_minimum_wage_desc;Minimum wages are low.;Les salaires minimum sont bas.;Die Mindestlöhne sind niedrig.;;;;;;;;;;;
acceptable_minimum_wage;Acceptable Minimum Wage;Salaire minimum acceptable;Akzeptabler Mindestlohn;;;;;;;;;;;
acceptable_minimum_wage_l;Acceptable Min. Wage;Salaire min. acceptable;Akzeptabler Mindestlohn;;;;;;;;;;;
acceptable_minimum_wage_desc;Minimum wages are acceptable to most people.;Les salaires minimum sont acceptables.;Die Mindestlöhne sind für die meisten akzeptabel.;;;;;;;;;;;
good_minimum_wage;Good Minimum Wage;Bon salaire minimum;Guter Mindestlohn;;;;;;;;;;;
good_minimum_wage_l;Good Min. Wage;Salaire min. bon;Guter Mindestlohn;;;;;;;;;;;
good_minimum_wage_desc;Minimum wages are above the normal.;Les salaires miminum sont supérieurs à la normale.;Die Mindestlöhne sind über dem Normalniveau.;;;;;;;;;;;
no_work_hour_limit;Unlimited Work Day;Journée de travail illimitée;Unbegrenzter Arbeitstag;;;;;;;;;;;
no_work_hour_limit_l;No Workhour Limits;Temps de travail non limité;Keine Arbeitszeitbeschränkungen;;;;;;;;;;;
fourteen_hours;14 Hour Work Day;14 heures travaillées par jour;14 Stunden-Tag;;;;;;;;;;;
fourteen_hours_l;14h Workday;Journée de 14 heures;14 Stunden-Arbeitstag;;;;;;;;;;;
twelve_hours;12 Hour Work Day;12 heures travaillées par jour;12 Stunden-Tag;;;;;;;;;;;
twelve_hours_l;12h Workday;Journée de 12 heures;12 Stunden-Arbeitstag;;;;;;;;;;;
ten_hours;10 Hour Work Day;10 heures travaillées par jour;10 Stunden-Tag;;;;;;;;;;;
ten_hours_l;10h Workday;Journée de 10 heures;10 Stunden-Arbeitstag;;;;;;;;;;;
eight_hours;8 Hour Work Day;8 heures travaillées par jour;8 Stunden-Tag;;;;;;;;;;;
eight_hours_l;8h Workday;Journée de 8 heures;8 Stunden-Arbeitstag;;;;;;;;;;;
no_safety_l;No Safety Regulations;Aucune règle de sécurité;Keine Sicherheitsvorschriften;;;;;;;;;;;
trinket_safety_l;Trinket Safety;Sécurité dérisoire;Nachlässige Sicherheitsvorschriften;;;;;;;;;;;
low_safety_l;Low Safety;Sécurité basse;Geringe Sicherheitsvorschriften;;;;;;;;;;;
acceptable_safety_l;Acceptable Safety;Sécurité acceptable;Akzeptable Sicherheitsvorschriften;;;;;;;;;;;
good_safety_l;Good Safety;Bonne sécurité;Gute Sicherheitsvorschriften;;;;;;;;;;;
no_subsidies;No Subsidies;Aucune allocation;Keine Unterstützung;;;;;;;;;;;
no_subsidies_l;No Subsidies;Aucune indemnité;Keine Unterstützung;;;;;;;;;;;
no_subsidies_desc;No unemployment subsidies.;Il n'existe aucune allocation chômage.;Keine Arbeitlosenunterstützung.;;;;;;;;;;;
trinket_subsidies;Trinket Subsidies;Allocations dérisoires;Sachzuschüsse;;;;;;;;;;;
trinket_subsidies_l;Trinked Subsidies;Indemnités dérisoires;Sachunterstützung;;;;;;;;;;;
trinket_subsidies_desc;Very low unemployment subsidies.;Très basses allocations chômage.;Äußerst niedrige Arbeitslosenunterstützung.;;;;;;;;;;;
low_subsidies;Low Subsidies;Basses allocations;Niedrige Unterstützung;;;;;;;;;;;
low_subsidies_l;Low Subsidies;Indemnités basses;Niedrige Unterstützung;;;;;;;;;;;
low_subsidies_desc;Low unemployment subsidies.;Basses allocations chômage.;Niedrige Arbeitslosenunterstützung.;;;;;;;;;;;
acceptable_subsidies;Extended Subsidies;Allocations étendues;Ausgedehnte Unterstützung;;;;;;;;;;;
acceptable_subsidies_desc;Extended unemployment subsidies.;Allocations chômage étendues.;Ausgedehnte Arbeitlosenunterstützung.;;;;;;;;;;;
good_subsidies;Generous Subsidies;Allocations généreuses;Großzügige Unterstützung;;;;;;;;;;;
good_subsidies_l;Good Subsidies;Bonnes indemnités;Gute Unterstützung;;;;;;;;;;;
good_subsidies_desc;Generous unemployment subsidies.;Généreuses allocations chômage.;Großzügige Arbeitlosenunterstützung.;;;;;;;;;;;
pensions;Pensions;Pensions;Renten;;;;;;;;;;;
no_pensions;No Pensions;Aucune pension;Keine Renten;;;;;;;;;;;
no_pensions_l;No Pensions;Aucune pension;Keine Renten;;;;;;;;;;;
no_pensions_desc;No state pensions.;Aucune pension d'État.;Keine staatlichen Renten.;;;;;;;;;;;
trinket_pensions;Trinket Pensions;Pensions dérisoires;Sachrente;;;;;;;;;;;
trinket_pensions_l;Trinket Pensions;Pensions dérisoires;Sachrente;;;;;;;;;;;
trinket_pensions_desc;Very low state pensions.;Très basses pensions d'État.;Äußerst geringe staatliche Renten.;;;;;;;;;;;
low_pensions;Low Pensions;Basses pensions;Niedrige Renten;;;;;;;;;;;
low_pensions_l;Low Pensions;Basses pensions;Niedrige Renten;;;;;;;;;;;
low_pensions_desc;Low state pensions.;Basses pensions d'État.;Geringe staatliche Renten.;;;;;;;;;;;
acceptable_pensions;Acceptable Pensions;Pensions acceptables;Akzeptable Renten;;;;;;;;;;;
acceptable_pensions_l;Acceptable Pensions;Pensions acceptables;Akzeptable Renten;;;;;;;;;;;
acceptable_pensions_desc;Acceptable state pensions.;Pensions d'État acceptables.;Akzeptable staatliche Renten.;;;;;;;;;;;
good_pensions;Good Pensions;Bonnes pensions;Gute Renten;;;;;;;;;;;
good_pensions_l;Good Pensions;Bonnes pensions;Gute Renten;;;;;;;;;;;
good_pensions_desc;High state pensions.;Bonnes pensions d'État.;Hohe staatliche Renten.;;;;;;;;;;;
health_care;Health Care;Système de santé;Gesundheitsfürsorge;;;;;;;;;;;
no_health_care;No Health Care;Aucun système de santé;Keine Gesundheitsfürsorge;;;;;;;;;;;
no_health_care_l;No Healthcare;Aucun système de santé;Keine Gesundheitsfürsorge;;;;;;;;;;;
trinket_health_care_l;Trinket Healthcare;Système de santé dérisoire;Sach-Gesundheitsfürsorge;;;;;;;;;;;
low_health_care_l;Low Healthcare;Bas système de santé;Geringe Gesundheitsfürsorge;;;;;;;;;;;
acceptable_health_care_l;Acceptable Healthcare;Système de santé acceptable;Akzeptable Gesundheitsfürsorge;;;;;;;;;;;
good_health_care_l;Good Healthcare;Bon système de santé;Gute Gesundheitsfürsorge;;;;;;;;;;;
pollution;Pollution;Pollution;Pollution;;Pollution;;;;;;;;;
no_controls;No Controls;No Controls;No Controls;;No Controls;;;;;;;;;
no_controls_l;No Controls;No Controls;No Controls;;No Controls;;;;;;;;;
no_controls_desc;There are no pollution controls whatsoever.;No Controls;No Controls;;No Controls;;;;;;;;;
movement_no_controls;Industrial Freedom Campaign;;;;;;;;;;;;;
trinket_envir;Few Standards;Little Regulation;Little Regulation;;Little Regulation;;;;;;;;;
trinket_envir_l;Few Standards;Little Regulation;Little Regulation;;Little Regulation;;;;;;;;;
trinket_envir_desc;Toxic waste can't be dumped straight into food.;Little Regulation;Little Regulation;;Little Regulation;;;;;;;;;
movement_trinket_envir;Anti-Pollution League;;;;;;;;;;;;;
low_envir;Some Standards;Some Standards;Some Standards;;Some Standards;;;;;;;;;
low_envir_l;Some Standards;Some Standards;Some Standards;;Some Standards;;;;;;;;;
low_envir_desc;Air emissions and toxic waste dumping are regulated.;Some Standards;Some Standards;;Some Standards;;;;;;;;;
movement_low_envir;Anti-Pollution League;;;;;;;;;;;;;
acceptable_envir;Good Standards;Good Standards;Good Standards;;Good Standards;;;;;;;;;
acceptable_envir_l;Good Standards;Good Standards;Good Standards;;Good Standards;;;;;;;;;
acceptable_envir_desc;Most pollutants that could cause a threat to public health are heavily regulated.;Good Standards;Good Standards;;Good Standards;;;;;;;;;
movement_acceptable_envir;Anti-Pollution League;;;;;;;;;;;;;
good_envir;Strict Standards;Strict Standards;Strict Standards;;Strict Standards;;;;;;;;;
good_envir_l;Strict Standards;Strict Standards;Strict Standards;;Strict Standards;;;;;;;;;
good_envir_desc;The dumping or emissions of all dangerous substances are strictly controlled, and violation of pollution laws carries hefty penalties.;Strict Standards;Strict Standards;;Strict Standards;;;;;;;;;
movement_good_envir;Anti-Pollution League;;;;;;;;;;;;;
movement_child_labor_legal;Industrial Freedom Campaign;;;;;;;;;;;;;
education;Education;;;;;;;;;;;;;
elite;Elite Only;;;;;;;;;;;;;
elite_l;Elite Only;;;;;;;;;;;;;
elite_desc;Only the wealthy elite of the country have access to a proper education.;;;;;;;;;;;;;
movement_elite;Education Restriction Movement;;;;;;;;;;;;;
church;Religious Education;;;;;;;;;;;;;
church_l;Religious Education;;;;;;;;;;;;;
church_desc;Education is possible for those outside of the wealthy elite, but only via religious institutions.;;;;;;;;;;;;;
movement_church;Education Reform Movement;;;;;;;;;;;;;
public;Public Education;;;;;;;;;;;;;
public_l;Public Education;;;;;;;;;;;;;
public_desc;Everyone has an equal opportunity at education.;;;;;;;;;;;;;
movement_public;Education Reform Movement;;;;;;;;;;;;;
arts_endowment;Arts Endowment;Arts Endowment;Arts Endowment;;Arts Endowment;;;;;;;;;
no_endowment;No Endowment;No Endowment;No Endowment;;No Endowment;;;;;;;;;
no_endowment_l;No Endowment;No Endowment;No Endowment;;No Endowment;;;;;;;;;
no_endowment_desc;The arts are privately funded.;No Endowment;No Endowment;;No Endowment;;;;;;;;;
movement_no_endowment;Fiscal Responsibility League;;;;;;;;;;;;;
small_endowment;Small Endowment;Small Endowment;Small Endowment;;Small Endowment;;;;;;;;;
small_endowment_l;Small Endowment;Small Endowment;Small Endowment;;Small Endowment;;;;;;;;;
small_endowment_desc;The government provides a trinket sum for the arts.;Small Endowment;Small Endowment;;Small Endowment;;;;;;;;;
movement_small_endowment;Cultural Movement;;;;;;;;;;;;;
medium_endowment;Medium Endowment;Medium Endowment;Medium Endowment;;Medium Endowment;;;;;;;;;
medium_endowment_l;Medium Endowment;Medium Endowment;Medium Endowment;;Medium Endowment;;;;;;;;;
medium_endowment_desc;Artists are moderately subsidized by the government.;Medium Endowment;Medium Endowment;;Medium Endowment;;;;;;;;;
movement_medium_endowment;Cultural Movement;;;;;;;;;;;;;
large_endowment;Large Endowment;Large Endowment;Large Endowment;;Large Endowment;;;;;;;;;
large_endowment_l;Large Endowment;Large Endowment;Large Endowment;;Large Endowment;;;;;;;;;
large_endowment_desc;Artists are heavily supported by the government.;Large Endowment;Large Endowment;;Large Endowment;;;;;;;;;
movement_large_endowment;Cultural Movement;;;;;;;;;;;;;
massive_endowment;Massive Endowment;Massive Endowment;Massive Endowment;;Massive Endowment;;;;;;;;;
massive_endowment_l;Massive Endowment;Massive Endowment;Massive Endowment;;Massive Endowment;;;;;;;;;
massive_endowment_desc;There's a museum on every street corner.;Large Endowment;Large Endowment;;Large Endowment;;;;;;;;;
movement_massive_endowment;Movement for the Promotion of the Arts;;;;;;;;;;;;;
advanced_agriculture;Modern agriculture;;;;;;;;;;;;;
advanced_agriculture_desc;Adapting new techniques will increase our RGO output significantly.;;;;;;;;;;;;;
disciplinary_reform;Disciplinary reform;;;;;;;;;;;;;
disciplinary_reform_l;Disciplinary reform;;;;;;;;;;;;;
punishment;Retribution;;;;;;;;;;;;;
punishment_desc;An eye for an eye, no less;;;;;;;;;;;;;
advanced_admin_reform;Modern administration;;;;;;;;;;;;;
advanced_admin_reform_desc;Our administration is now REALLY modern and efficient. By the way, do you have any idea where I can get permit A39?;;;;;;;;;;;;;
diplomatic_reform;Diplomatic reform;;;;;;;;;;;;;
diplomatic_reform_l;Diplomatic reform;;;;;;;;;;;;;
isolationism;Isolationism;;;;;;;;;;;;;
isolationism_desc;We shall interact with no other nations;;;;;;;;;;;;;
interactive;Interactive;;;;;;;;;;;;;
interactive_desc;We can ignore the rest of the world no longer;;;;;;;;;;;;;
balanced_diplomacy;Experienced;;;;;;;;;;;;;
balanced_diplomacy_desc;Our officials have learned how to avoid faux pas. (Adopting this reform will reduce the chance of negative events.);;;;;;;;;;;;;
taxation_reform;Taxation reform;;;;;;;;;;;;;
taxation_reform_l;Taxation reform;;;;;;;;;;;;;
tribute;Tribute;;;;;;;;;;;;;
tribute_desc;Collected through traditional means;;;;;;;;;;;;;
tax_farmers;Taxed goods;;;;;;;;;;;;;
tax_farmers_desc;Organized system to tax farmers;;;;;;;;;;;;;
tax_inspectors;Tax inspectors;;;;;;;;;;;;;
tax_inspectors_desc;Modern taxation system;;;;;;;;;;;;;
advanced_education_reform;Modernized system;;;;;;;;;;;;;
advanced_education_reform_desc;The newest ideas for everyone.;;;;;;;;;;;;;
medicine_reform;Medical reform;;;;;;;;;;;;;
medicine_reform_l;Medical reform;;;;;;;;;;;;;
herbalism;Herbalism;;;;;;;;;;;;;
herbalism_desc;Only traditional medicines allowed;;;;;;;;;;;;;
alchemy;Imported medicines;;;;;;;;;;;;;
alchemy_desc;Foreign pharmaceuticals are permitted;;;;;;;;;;;;;
foreign_surgeons;Foreign surgeons;;;;;;;;;;;;;
foreign_surgeons_desc;Foreign doctors are permitted to practice;;;;;;;;;;;;;
academic_institutions;Academic institutions;;;;;;;;;;;;;
academic_institutions_l;Academic institutions;;;;;;;;;;;;;
nonexistent;None;;;;;;;;;;;;;
nonexistent_desc;Traditional education methods only;;;;;;;;;;;;;
madrasahs;Madrasahs;;;;;;;;;;;;;
madrasahs_desc;Simple schooling institutions;;;;;;;;;;;;;
universities;Universities;;;;;;;;;;;;;
universities_desc;Advanced centers of learning;;;;;;;;;;;;;
advanced_transport;Advanced;;;;;;;;;;;;;
advanced_transport_desc;Transportation system is modern AND efficient.;;;;;;;;;;;;;
advanced_industrial_construction;Advanced Construction;;;;;;;;;;;;;
advanced_industrial_construction_desc;We have adopted all modern techniques.;;;;;;;;;;;;;
advanced_foreign_training;Advanced foreign training;;;;;;;;;;;;;
advanced_foreign_training_desc;Our troops have mastered modern techniques.;;;;;;;;;;;;;
modern_weapons;Modern weapons;;;;;;;;;;;;;
modern_weapons_desc;The best weapons foreign nations have to offer;;;;;;;;;;;;;
advanced_military_constructions;Modern fortifications;;;;;;;;;;;;;
advanced_military_constructions_desc;These fortifications can actually withstand enemy fire.;;;;;;;;;;;;;
professional_officers;Professional officers;;;;;;;;;;;;;
professional_officers_desc;Our troops AND officers are the finest in the world. For real this time.;;;;;;;;;;;;;
army_academies;Army academies;;;;;;;;;;;;;
army_academies_desc;We have established a national college to train our officers.;;;;;;;;;;;;;
professional_naval_officers;Professional naval officers;;;;;;;;;;;;;
professional_naval_officers_desc;Our captains are well trained professionals.;;;;;;;;;;;;;
naval_academies;Naval academies;;;;;;;;;;;;;
naval_academies_desc;Man the cannons lads, thar she sails!;;;;;;;;;;;;;
naval_facilities;Naval facilities;;;;;;;;;;;;;
naval_facilities_l;Naval facilities;;;;;;;;;;;;;
no_naval_bases;Non-existent;;;;;;;;;;;;;
no_naval_bases_desc;Primitive port capabilities;;;;;;;;;;;;;
yes_naval_bases;Naval bases;;;;;;;;;;;;;
yes_naval_bases_desc;Able to build military ports;;;;;;;;;;;;;
