Key;English;French;German;Polish;Spanish;Italian;Swedish;Czech;Hungarian;Dutch;Portuguese;Russian;Finnish;
TRZ_proletarian_dictatorship;Mauritania;Suazi;;;;;;;;;;;;
TRZ_proletarian_dictatorship_ADJ;Mauritanian;Faction royale;;;Shewa;;;;;;;;;
TRZ_presidential_dictatorship;Mauritania;Faction de rÈforme;;;Shewa;;;;;;;;;
TRZ_presidential_dictatorship_ADJ;Mauritanian;Faction traditionnelle;;;FacciÛn Negus;;;;;;;;;
TRZ_bourgeois_dictatorship;Mauritania;Faction de libertÈ;;;La facciÛn liberal;;;;;;;;;
TRZ_bourgeois_dictatorship_ADJ;Mauritanian;Faction socialiste;;;La FacciÛn Iglesia;;;;;;;;;
TRZ_fascist_dictatorship;Mauritania;Faction communiste;Suazi;;La facciÛn radical;;;;;;;;;
TRZ_fascist_dictatorship_ADJ;Mauritanian;Faction fasciste;Suazi;;La facciÛn socialista;;;;;;;;;
TRZ_democracy;Mauritania;;Kˆnigsfraktion;;La facciÛn comunista;;;;;;;;;
TRZ_democracy_ADJ;Mauritanian;;Verbesserung Fraktion;;La facciÛn fascista;;;;;;;;;
AWS;Aussa;;Traditionelle Fraktion;;Somalia;;;;;;;;;
AWS_ADJ;Afar;;Freiheits Fraktion;;;;;;;;;;;
AWS_conservative;Sultan's Faction;;Die sozialistische Fraktion;;;;;;;;;;;
AWS_liberal;Reformers Faction;;Die kommunistische Fraktion;;;;;;;;;;;
AWS_reactionary;Military Faction;Futa Toro;Die faschistische Fraktion;;;;;;;;;;;
AWS_anarcho_liberal;Radical Faction;Toro;;;;;;;;;;;;
AWS_socialist;Afar People's Party;Faction Almaami;;;;;;;;;;;;
AWS_communist;Afar Communist Party;Faction de rÈforme;;;;;;;;;;;;
AWS_fascist;Fascist Faction;Faction Religieux;;;;;;;;;;;;
GON;Gonder;Faction de libertÈ;;;;;;;;;;;;
GON_ADJ;Amhara;Faction socialiste;;;Suazi;;;;;;;;;
GON_conservative;Imperial Faction;Faction communiste;Fuua Toro;;;;;;;;;;;
GON_liberal;Reform Faction;Faction d'empire;Toro;;;;;;;;;;;
GON_reactionary;Ras Faction;Botswana;Almaami Fraktion;;;;;;;;;;;
GON_anarcho_liberal;Radical Faction;Tswana;Verbesserung Fraktion;;;;;;;;;;;
GON_socialist;Socialist Party;;Religiˆse Fraktion;;;;;;;;;;;
GON_communist;Communist Party;;Freiheits Fraktion;;;;;;;;;;;
GON_fascist;Fascist Faction;;Die sozialistische Fraktion;;;;;;;;;;;
HAR;Harar;;Die kommunistische Fraktion;;;;;;;;;;;
HAR_ADJ;Harari;;Reich Fraktion;;;;;;;;;;;
HAR_conservative;Emir's Faction;;Botswana;;;;;;;;;;;
HAR_liberal;Reform Faction;;Tswana;;;;;;;;;;;
HAR_reactionary;Religious Faction;OuaddaÔ;;;;;;;;;;;;
HAR_anarcho_liberal;Radical Faction;Wadai;;;;;;;;;;;;
HAR_socialist;Socialist Party;Faction Kolak;;;;;;;;;;;;
HAR_communist;Communist Party;Faction de rÈforme;;;Fouta Toro;;;;;;;;;
HAR_fascist;Islamic Party;Faction Religieux;;;;;;;;;;;;
KAF;Kaffa;Faction de libertÈ;;;;;;;;;;;;
KAF_ADJ;Kaffan;Faction socialiste;;;;;;;;;;;;
KAF_conservative;Royal faction;Faction communiste;Wadai;;;;;;;;;;;
KAF_liberal;Reform Faction;Faction fasciste;Wadai;;;;;;;;;;;
KAF_reactionary;Traditionalist faction;Warri;Kolak Fraktion;;;;;;;;;;;
KAF_anarcho_liberal;Freedom Faction;Warri;Verbesserung Fraktion;;;;;;;;;;;
KAF_socialist;Socialist Faction;Faction Olu;Religiˆse Fraktion;;;;;;;;;;;
KAF_communist;Communist Faction;Faction de rÈforme;Freiheits Fraktion;;Botswana;;;;;;;;;
KAF_fascist;Fascist Faction;Faction militaire;Die sozialistische Fraktion;;;;;;;;;;;
SID;Sidama;Faction radicale;Die kommunistische Fraktion;;;;;;;;;;;
SID_ADJ;Sidaman;Faction populaire;Die faschistische Fraktion;;;;;;;;;;;
SID_conservative;Aristocratic Faction;Faction communiste;Warri;;;;;;;;;;;
SID_liberal;Reform Faction;Faction fasciste;Warri;;;;;;;;;;;
SID_reactionary;Traditionalist faction;Djolof;Olu Fraktion;;;;;;;;;;;
SID_anarcho_liberal;Freedom Faction;Djolof;Verbesserung Fraktion;;;;;;;;;;;
SID_socialist;Socialist Faction;Faction Buur-ba;Milit‰rische Fraktion;;;;;;;;;;;
SID_communist;Communist Faction;Faction de rÈforme;Die radikale Fraktion;;Ouaddai;;;;;;;;;
SID_fascist;Fascist Faction;Faction Religieux;Volk Fraktion;;;;;;;;;;;
TIG;Tigray;Faction de libertÈ;Die kommunistische Fraktion;;;;;;;;;;;
TIG_ADJ;Tigrayan;Faction socialiste;Die faschistische Fraktion;;;;;;;;;;;
TIG_conservative;Faction of the Ras of Tigray;Faction communiste;Jolof;;;;;;;;;;;
TIG_liberal;Reform Faction;Faction fasciste;Jolof;;;;;;;;;;;
TIG_reactionary;Traditionalist faction;Xhosa;Buur-ba Fraktion;;;;;;;;;;;
TIG_anarcho_liberal;Freedom Faction;Xhosa;Verbesserung Fraktion;;;;;;;;;;;
TIG_socialist;Tigrayan People's Liberation Front;Faction conservateur;Religiˆse Fraktion;;;;;;;;;;;
TIG_communist;Tigrayan Communist Party;Faction libÈral;Freiheits Fraktion;;Warri;;;;;;;;;
TIG_fascist;Fascist Faction;Faction traditionnelle;Die sozialistische Fraktion;;;;;;;;;;;
AAA_conservative_1;Loyalists;Faction radicale;Die kommunistische Fraktion;;;;;;;;;;;
AAA_conservative_2;Centrists;Faction socialiste;Die faschistische Fraktion;;;;;;;;;;;
AAA_conservative_3;Monarchists;Faction communiste;Xhosa;;;;;;;;;;;
AAA_conservative_4;Moderates;Faction fasciste;Xhosa;;;;;;;;;;;
AAA_conservative_5;National Democrats;;Konservative Fraktion;;;;;;;;;;;
AAA_liberal_1;Republican Party;;Liberale Fraktion;;;;;;;;;;;
AAA_liberal_2;Parliamentarists;;Traditionelle Fraktion;;;;;;;;;;;
AAA_liberal_3;Reformists;;Die radikale Fraktion;;wÛlof;;;;;;;;;
AAA_liberal_4;Liberal Democrats;;Die sozialistische Fraktion;;;;;;;;;;;
AAA_liberal_5;National Liberals;;Die kommunistische Fraktion;;;;;;;;;;;
AAA_socialist_1;Labour Party;;Die faschistische Fraktion;;;;;;;;;;;
AAA_socialist_2;Leftists;;;;;;;;;;;;;
AAA_socialist_3;People's Party;;;;;;;;;;;;;
AAA_socialist_4;Social Democrats;;;;;;;;;;;;;
AAA_socialist_5;Progressivists;;;;;;;;;;;;;
AAA_reactionary_1;Traditionalists;;;;;;;;;;;;;
AAA_reactionary_2;Restorationists;;;;Kosoj;;;;;;;;;
AAA_anarcho_liberal_1;Free Trade Party;;;;;;;;;;;;;
AAA_anarcho_liberal_2;Radicals;;;;;;;;;;;;;
AAA_communist_1;Worker's Party;;;;;;;;;;;;;
AAA_communist_2;Internationalists;;;;;;;;;;;;;
AAA_fascist_1;National Socialists;;;;;;;;;;;;;
AAA_fascist_2;Falangists;;;;;;;;;;;;;
AAA_social_liberal_1;Social-Liberals;;;;;;;;;;;;;
AMA_anarcho_liberal_1;BartholomÈens;;;;;;;;;;;;;
AMA_communist_1;Parti des Travailleurs;;;;;;;;;;;;;
AMA_conservative_1;Parti des Planteurs;;;;;;;;;;;;;
AMA_conservative_2;Centralisateurs;;;;;;;;;;;;;
AMA_conservative_3;Conservateurs;;;;;;;;;;;;;
AMA_fascist_1;La Croix du Sud;;;;;;;;;;;;;
AMA_liberal_1;EquinoxÈens;;;;;;;;;;;;;
AMA_liberal_2;Parti fÈdÈraliste;;;;;;;;;;;;;
AMA_reactionary_1;Monarchistes;;;;;;;;;;;;;
AMA_social_liberal;Parti DÈmocrate;;;;;;;;;;;;;
AMA_socialist_1;Socialistes;;;;;;;;;;;;;
AMA_socialist_2;Cosmopolitains;Mauritanie;;;;;;;;;;;;
ARC_anarcho_liberal_1;Radicals;Mauritanien;;;;;;;;;;;;
ARC_communist_1;Communist Party of Arcadia;Mauritanie;;;;;;;;;;;;
ARC_conservative_1;Democratic Union;Mauritanien;;;;;;;;;;;;
ARC_conservative_2;Native Arcadian Party;Mauritanie;;;;;;;;;;;;
ARC_fascist_1;Arcadia First;Mauritanien;;;;;;;;;;;;
ARC_liberal_1;Arcadian Republicans;Mauritanie;;;;;;;;;;;;
ARC_liberal_2;Pan-Arcadian Federalists;Mauritanien;Mauretanien;;;;;;;;;;;
ARC_reactionary_1;Imperialists;Mauritanie;Mauretanische;;;;;;;;;;;
ARC_social_liberal;Democratic Party;Mauritanien;Mauretanien;;;;;;;;;;;
ARC_socialist_1;Arcadian Farmers Federation;;Mauretanische;;;;;;;;;;;
ARC_socialist_2;Socialist Party of Arcadia;Afar;Mauretanien;;;;;;;;;;;
ARY_conservative_1;Hezb-e Rastakiz;Faction Sultan;Mauretanische;;;;;;;;;;;
ARY_conservative_2;Hezb-e Edalat;Faction rÈformateurs;Mauretanien;;;;;;;;;;;
ARY_liberal_1;Hezb-e Iraniyan;Faction militaire;Mauretanische;;;;;;;;;;;
ARY_liberal_2;Jebha-ye demokratik-e melli;Faction radicale;Mauretanien;;;;;;;;;;;
ARY_socialist_1;Jame'a-ye sosialistha-ye Iran;Afar Parti populaire;Mauretanische;;;;;;;;;;;
ARY_socialist_2;Hezb-e Hamrahan;Afar Parti communiste;;;;;;;;;;;;
ARY_reactionary_1;Ettehad-e Melli;Faction fasciste;Afar;;;;;;;;;;;
ARY_anarcho_liberal_1;Hezb-e Tajaddod;Gonder;Sultan Fraktion;;;;;;;;;;;
ARY_communist_1;Hezb-e Tude-ye Iran;Amhara;Reformatoren Fraktion;;;;;;;;;;;
ARY_fascist_1;Hezb-e Kabud;Faction impÈriale;Milit‰rische Fraktion;;;;;;;;;;;
ARM_communist;The Communist Faction;Faction de rÈforme;Die radikale Fraktion;;;;;;;;;;;
ARM_fascist;The Fascist Faction;Faction Ras;Afar Volkspartei;;;;;;;;;;;
AZL_anarcho_liberal;Ultra-LibÈraux;Faction radicale;Afar Kommunistischen Partei;;;;;;;;;;;
AZL_communist;Parti Communiste d'AmÈrigue;Parti socialiste;Die faschistische Fraktion;;;;;;;;;;;
AZL_conservative_1;Parti Conservateur;Parti communiste;Gonder;;;;;;;;;;;
AZL_conservative_2;Mouvement Nativiste;Faction fasciste;Amhara;;;;;;;;;;;
AZL_fascist;Les Croix du Sud;Harar;Imperialen Fraktion;;;;;;;;;;;
AZL_liberal_1;Parti LibÈral;Hararienne;Verbesserung Fraktion;;;;;;;;;;;
AZL_liberal_2;FÈdÈralistes;Faction Emir;Ras Fraktion;;;;;;;;;;;
AZL_reactionary;ImpÈrialistes;Faction de rÈforme;Die radikale Fraktion;;;;;;;;;;;
AZL_social_liberal;DÈmocrates;Faction religieuse;Sozialistische Partei;;;;;;;;;;;
AZL_socialist_1;Parti des Travailleurs d'AmÈrigue;Faction radicale;Kommunistische Partei;;;;;;;;;;;
AZL_socialist_2;Alliance Progressiste;Parti socialiste;Die faschistische Fraktion;;;;;;;;;;;
BOH_anarcho_liberal;Liberals;Parti communiste;Harar;;;;;;;;;;;
BOH_conservative_1;Imperial Party;Parti islamique;Hararische;;;;;;;;;;;
BOH_conservative_2;Old Bohemians;Kaffa;Emir Fraktion;;;;;;;;;;;
BOH_fascist;Calixtine Union;Kaffaienne;Verbesserung Fraktion;;;;;;;;;;;
BOH_liberal_1;Young Bohemians;Faction royale;Religiˆse Fraktion;;;;;;;;;;;
BOH_reactionary;Iron Ring;Faction de rÈforme;Die radikale Fraktion;;Gonder;;;;;;;;;
BRG_anarcho_liberal;Parti Radical;Faction traditionaliste;Sozialistische Partei;;;;;;;;;;;
BRG_communist;Parti Communiste;Faction libertÈ;Kommunistische Partei;;;;;;;;;;;
BRG_conservative_1;Parti Unioniste;Faction socialiste;Islamische Partei;;;;;;;;;;;
BRG_conservative_2;Parti ChrÈtien DÈmocrate;Faction communiste;Kaffa;;;;;;;;;;;
BRG_fascist;Ligue Lotharingienne;Faction fasciste;Kaffaische;;;;;;;;;;;
BRG_liberal_1;Parti RÈformiste;Sidama;Kˆnigliche Fraktion;;;;;;;;;;;
BRG_liberal_2;Democratische Partij;Sidamaienne;Verbesserung Fraktion;;;;;;;;;;;
BRG_reactionary;RÈactionnaires;Faction aristocratique;Traditionalist Fraktion;;;;;;;;;;;
BRG_social_liberal;Arbeiderspartij;Faction de rÈforme;Freiheit Fraktion;;Harar;;;;;;;;;
BRG_socialist_1;Socialistische Partij;Faction traditionaliste;Die sozialistische Fraktion;;;;;;;;;;;
BRG_socialist_2;Parti Progressiste;Faction libertÈ;Die kommunistische Fraktion;;;;;;;;;;;
CHI_conservative_1;Nationalist Party;Faction fasciste;Sidamaische;;;;;;;;;;;
CHI_liberal_1;Progressive Liberal Party;Faction de l'Ras du TigrÈ;Traditionalist Fraktion;;;;;;;;;;;
CHI_socialist_1;National Social Democratic Party;Faction libertÈ;Die kommunistische Fraktion;;;;;;;;;;;
CHI_socialist_2;Worker's and Peasant's Socialist Party;Front de libÈration du Tigrayienne populaire;Die faschistische Fraktion;;;;;;;;;;;
DNG_anarcho_liberal;Radical Party;Tigrayienne Parti communiste;Tigray;;;;;;;;;;;
DNG_communist;Industrial Labor Confederation;Faction fasciste;Tigrayische;;;;;;;;;;;
DNG_conservative_1;The Iron Ring;;Fraktion der Ras von Tigray;;;;;;;;;;;
DNG_conservative_2;Federalist Party;;Verbesserung Fraktion;;;;;;;;;;;
DNG_fascist;GuÛmÌndang;;Traditionalist Fraktion;;;;;;;;;;;
DNG_liberal_1;United League;;Freiheit Fraktion;;Sidama;;;;;;;;;
DNG_liberal_2;Liberal Party;;Tigrayan Volksbefreiungsfront;;;;;;;;;;;
DNG_reactionary;Anti-Federalists;;Tigrayan Kommunistischen Partei;;;;;;;;;;;
DNG_social_liberal;Democratic Reform Party;;Die faschistische Fraktion;;;;;;;;;;;
DNG_socialist_1;Farmer-Labor Party;;;;;;;;;;;;;
DNG_socialist_2;Republican Party;;;;;;;;;;;;;
DUA_anarcho_liberal;Parti Radical;;;;;;;;;;;;;
DUA_communist;Parti Communiste;;;;;;;;;;;;;
DUA_conservative_1;Parti Conservateur;;;;;;;;;;;;;
DUA_conservative_2;Parti National;;;;Tigray;;;;;;;;;
DUA_fascist;Parti Fasciste;;;;;;;;;;;;;
DUA_liberal_1;Parti ModÈrÈ;;;;;;;;;;;;;
DUA_liberal_2;Parti LibÈral;;;;;;;;;;;;;
DUA_reactionary;Ultraroyalistes;;;;;;;;;;;;;
DUA_social_liberal;Parti DÈmocratique;;;;;;;;;;;;;
DUA_socialist_1;Parti Socialiste;;;;;;;;;;;;;
DUA_socialist_2;Parti Travailliste;;;;;;;;;;;;;
ENG_conservative_2;Briton Party;;;;;;;;;;;;;
ENG_fascist_1;Union of British Fascists;;;;;;;;;;;;;
ENG_liberal_2;Whigs;;;;;;;;;;;;;
ENG_reactionary;Tories;;;;;;;;;;;;;
ENG_socialist_2;Celtic Progressive Alliance;;;;;;;;;;;;;
ENL_conservative_1;Conservative Party;;;;;;;;;;;;;
ENL_conservative_2;Anglo-Saxon Party;;;;;;;;;;;;;
ENL_fascist;English League of Fascists;;;;;;;;;;;;;
ENL_liberal_1;Liberal Party;;;;;;;;;;;;;
ENL_liberal_2;Sons of Harold;;;;;;;;;;;;;
ENL_reactionary_1;Anglois Faction;;;;;;;;;;;;;
ENL_social_liberal;Social-Liberals;;;;;;;;;;;;;
ENL_socialist_1;Labour Party;;;;;;;;;;;;;
ENL_socialist_2;Chartists;;;;;;;;;;;;;
GCO_anarcho_liberal;Confederalistas;;;;;;;;;;;;;
GCO_communist;Internacionalistas;;;;;;;;;;;;;
GCO_conservative;Centralistas;;;;;;;;;;;;;
GCO_conservative_2;Hacendados;;;;;;;;;;;;;
GCO_conservative_3;Partido Nacional;;;;;;;;;;;;;
GCO_conservative_4;Partido Conservador;;;;;;;;;;;;;
GCO_fascist;ComuniÛn Libertaria Bolivariana;;;;;;;;;;;;;
GCO_liberal;Federalistas;;;;;;;;;;;;;
GCO_liberal_2;Republicanos;;;;;;;;;;;;;
GCO_liberal_3;Partido de los Pueblos colombianos;;;;;;;;;;;;;
GCO_liberal_4;Partido Liberal;;;;;;;;;;;;;
GCO_reactionary;Imperialistas;;;;;;;;;;;;;
GCO_social_liberal;Justicialistas;;;;;;;;;;;;;
GCO_socialist;Populistas;;;;;;;;;;;;;
GCO_socialist_2;Partido de la LiberaciÛn;;;;;;;;;;;;;
GCO_socialist_3;Partido Colombiano de los Trabajadores;;;;;;;;;;;;;
GEN_GER_anarcho_liberal;Radikale;;;;;;;;;;;;;
GEN_GER_communist;Kommunistische Arbeiterpartei;;;;;;;;;;;;;
GEN_GER_conservative_1;Zentrumspartei;;;;;;;;;;;;;
GEN_GER_conservative_2;Konservative Partei;;;;;;;;;;;;;
GEN_GER_fascist;Alldeutscher Verband;;;;;;;;;;;;;
GEN_GER_liberal_1;Liberale Vereinigung;;;;;;;;;;;;;
GEN_GER_liberal_2;Liberaldemokratische Partei;;;;;;;;;;;;;
GEN_GER_reactionary;Die Konterrevolution‰re;;;;;;;;;;;;;
GEN_GER_social_liberal;Fortschrittliche Volkspartei;;;;;;;;;;;;;
GEN_GER_socialist_1;Sozialdemokratische Partei;;;;;;;;;;;;;
GEN_GER_socialist_2;Sozialistiche Arbeiterverein;;;;;;;;;;;;;
GER_anarcho_liberal;Radikale;;;;;;;;;;;;;
GER_communist;KPD;;;;;;;;;;;;;
GER_conservative_1;Zentrumspartei;;;;;;;;;;;;;
GER_conservative_2;DNVP;;;;;;;;;;;;;
GER_fascist;NSPD;;;;;;;;;;;;;
GER_liberal_1;Nationalliberale Partei;;;;;;;;;;;;;
GER_liberal_2;Deutschedemokratische Partei;;;;;;;;;;;;;
GER_reactionary;Adels Partei;;;;;;;;;;;;;
GER_social_liberal;Fortschrittliche Volkspartei;;;;;;;;;;;;;
GER_socialist_1;SPD;;;;;;;;;;;;;
GER_socialist_2;Sozialistiche Arbeiterverein;;;;;;;;;;;;;
HUN_anarcho_liberal_1;Kˆzt·rsas·gi;;;;;;;;;;;;;
HUN_communist_1;Internationalists;;;;;;;;;;;;;
HUN_conservative_1;Catholic Conservatives;;;;;;;;;;;;;
HUN_conservative_2;Magyar Party;;;;;;;;;;;;;
HUN_fascist_1;Pannonian Party;;;;;;;;;;;;;
HUN_liberal_1;Danube Party;;;;;;;;;;;;;
HUN_liberal_2;Unionist Party;;;;;;;;;;;;;
HUN_reactionary_1;Hunyadi Party;;;;;;;;;;;;;
HUN_social_liberal_1;Magyar Liber·lis P·rt;;;;;;;;;;;;;
HUN_socialist_1;Hungarian People's Party;;;;;;;;;;;;;
HUN_socialist_2;Slavonian Worker's Union;;;;;;;;;;;;;
INC_conservative_1;Council of the Realm ;;;;;;;;;;;;;
INC_conservative_2;Hurin Suyukuna Party;;;;;;;;;;;;;
INC_fascist;Intip Churin;;;;;;;;;;;;;
INC_liberal_1;Constitutionalists;;;;;;;;;;;;;
INC_liberal_2;Hanan Suyukuna Party;;;;;;;;;;;;;
INC_social_liberal;Ayni Party;;;;;;;;;;;;;
INC_socialist_1;Andine Social Party;;;;;;;;;;;;;
INC_socialist_2;Catholic Party;;;;;;;;;;;;;
ITA_anarcho_liberal;Radicali;;;;;;;;;;;;;
ITA_communist;Camicie Rossi;;;;;;;;;;;;;
ITA_conservative_1;Neorealisti;;;;;;;;;;;;;
ITA_conservative_2;I Conciliatori;;;;;;;;;;;;;
ITA_fascist;Partito Nazionale Fascista;;;;;;;;;;;;;
ITA_liberal_1;Costituzionalisti;;;;;;;;;;;;;
ITA_liberal_2;Partito di Etruria;;;;;;;;;;;;;
ITA_reactionary;Restaurazionisti;;;;;;;;;;;;;
ITA_social_liberal;Partito Democratico;;;;;;;;;;;;;
ITA_socialist_1;The Social-Catholics;;;;;;;;;;;;;
ITA_socialist_2;Di Communardi;;;;;;;;;;;;;
JAV_anarcho_liberal;The Radical Faction;;;;;;;;;;;;;
JAV_communist;The Communist Faction;;;;;;;;;;;;;
JAV_conservative;Royal Faction;;;;;;;;;;;;;
JAV_fascist;The Fascist Faction;;;;;;;;;;;;;
JAV_liberal;The Liberal Faction;;;;;;;;;;;;;
JAV_reactionary;The Nationalist Faction;;;;;;;;;;;;;
JAV_socialist;The Socialist Faction;;;;;;;;;;;;;
LWE_conservative_1;Aloysius' Party;;;;;;;;;;;;;
LWE_conservative_2; United Boer Party;;;;;;;;;;;;;
LWE_fascist_1;Afrikaner Weerstandsbeweging;;;;;;;;;;;;;
LWE_liberal_1;Bastaards' Party;;;;;;;;;;;;;
LWE_reactionary_1;Trekboer Party;;;;;;;;;;;;;
LWE_reactionary_2;Ylnerdam Regulators;;;;;;;;;;;;;
LWE_socialist_1;South Afrikan Party;;;;;;;;;;;;;
MAC_conservative_1;Aragonese Faction;;;;;;;;;;;;;
MAC_conservative_2;Orthodox Party;;;;;;;;;;;;;
MAC_fascist;Hetairoi;;;;;;;;;;;;;
MAC_liberal_1;Brotherhood of Freedom ;;;;;;;;;;;;;
MAC_liberal_2;Macedonian Union;;;;;;;;;;;;;
MAC_reactionary;Autocrats;;;;;;;;;;;;;
MAC_social_liberal;Democrats;;;;;;;;;;;;;
MIG_anarcho_liberal;Merchant Faction;;;;;;;;;;;;;
MIG_communist;Revolutionary Worker's Party of Nanjing;;;;;;;;;;;;;
MIG_conservative_1;Oligarchic Faction;;;;;;;;;;;;;
MIG_conservative_2;Nanjing Clique;;;;;;;;;;;;;
MIG_fascist;National Reorganization Party;;;;;;;;;;;;;
MIG_liberal_1;Democratic Reformists;;;;;;;;;;;;;
MIG_liberal_2;Jiangsu Alliance;;;;;;;;;;;;;
MIG_reactionary;Imperial Faction;;;;;;;;;;;;;
MIG_socialist_1;Movement for Social Justice;;;;;;;;;;;;;
MIG_socialist_2;People's Socialist Party;;;;;;;;;;;;;
MOR_anarcho_liberal;The Radical Faction;;;;;;;;;;;;;
MOR_communist;The Communist Faction;;;;;;;;;;;;;
MOR_conservative;Royal Faction;;;;;;;;;;;;;
MOR_fascist;The Fascist Faction;;;;;;;;;;;;;
MOR_liberal;The Liberal Faction;;;;;;;;;;;;;
MOR_reactionary;The Nationalist Faction;;;;;;;;;;;;;
MOR_socialist;The Socialist Faction;;;;;;;;;;;;;
NAN_communist;Communist Party;;;;;;;;;;;;;
NAN_conservative_1;Royalists;;;;;;;;;;;;;
NAN_conservative_2;Conservative Party;;;;;;;;;;;;;
NAN_conservative_3;English Party;;;;;;;;;;;;;
NAN_fascist;League of the Righteous;;;;;;;;;;;;;
NAN_liberal_1;Modernists;;;;;;;;;;;;;
NAN_liberal_2;Reform Party;;;;;;;;;;;;;
NAN_liberal_3;Liberal Party;;;;;;;;;;;;;
NAN_reactionary;Party of God;;;;;;;;;;;;;
NAN_socialist_1;Labour Party;;;;;;;;;;;;;
NAN_socialist_2;Progressist Alliance;;;;;;;;;;;;;
NWZ_anarcho_liberal;Radical;;;;;;;;;;;;;
NWZ_communist;Social Democratic;;;;;;;;;;;;;
NWZ_conservative;Conservative;;;;;;;;;;;;;
NWZ_fascist;Fascist;;;;;;;;;;;;;
NWZ_liberal;Liberal;;;;;;;;;;;;;
NWZ_reactionary;Nationalist;;;;;;;;;;;;;
NWZ_socialist;Labour;;;;;;;;;;;;;
NeuKur_anarcho_liberal;Radikale;;;;;;;;;;;;;
NeuKur_communist;Kommunistiche Arbeiterpartei;;;;;;;;;;;;;
NeuKur_conservative_1;Zentrumspartei;;;;;;;;;;;;;
NeuKur_conservative_2;Konservative Partei;;;;;;;;;;;;;
NeuKur_fascist;Die Schwertbr¸der;;;;;;;;;;;;;
NeuKur_liberal_1;Nationalliberale;;;;;;;;;;;;;
NeuKur_liberal_2;Junge Kuren;;;;;;;;;;;;;
NeuKur_reactionary;Die Alte Kuren;;;;;;;;;;;;;
NeuKur_social_liberal;Fortschrittliche Volkspartei;;;;;;;;;;;;;
NeuKur_socialist_1;Sozialdemokratische Partei Neu-Kurlands;;;;;;;;;;;;;
NeuKur_socialist_2;Arbeiterverein;;;;;;;;;;;;;
OCC_social_liberal;EsquËrra Republicana Occitana;;;;;;;;;;;;;
PLA_anarcho_liberal;Parti Anarchiste;;;;;;;;;;;;;
PLA_communist;Parti Populaire;;;;;;;;;;;;;
PLA_conservative_1;Oligarques;;;;;;;;;;;;;
PLA_conservative_2;Parti d'Avant-Garde;;;;;;;;;;;;;
PLA_conservative_3;Parti Conservateur;;;;;;;;;;;;;
PLA_fascist;Parti Fasciste;;;;;;;;;;;;;
PLA_liberal_1;Parti ModÈrÈ;;;;;;;;;;;;;
PLA_liberal_2;LibÈraux;;;;;;;;;;;;;
PLA_reactionary;Royalistes;;;;;;;;;;;;;
PLA_social_liberal;Parti de la Justice;;;;;;;;;;;;;
PLA_socialist_1;Parti Socialiste;;;;;;;;;;;;;
PLA_socialist_2;Parti Travailliste;;;;;;;;;;;;;
PLC_anarcho_liberal;Miedzynarodowy;;;;;;;;;;;;;
PLC_communist;Rewolucyjna Partia;;;;;;;;;;;;;
PLC_conservative_1;Partia Katolicki;;;;;;;;;;;;;
PLC_conservative_2;Narodowa Partia Niepodleglosci;;;;;;;;;;;;;
PLC_fascist;Polski Zwiazek Nacjonalistyczna;;;;;;;;;;;;;
PLC_liberal_1;Christian Reforma Unii ;;;;;;;;;;;;;
PLC_liberal_2;Federalisci ;;;;;;;;;;;;;
PLC_reactionary;Habsburg Absolutysta;;;;;;;;;;;;;
PLC_social_liberal;Socjaldemokracja Krolestwa Rzeczypospolitej;;;;;;;;;;;;;
PLC_socialist_1;Stronnictwo Ludowe;;;;;;;;;;;;;
PLC_socialist_2;Narodowa Partia Robotnicza;;;;;;;;;;;;;
RUS_anarcho_liberal;Russkaya respublikanskaya partiya;;;;;;;;;;;;;
RUS_communist;Narodno-trudovoj soyuz;;;;;;;;;;;;;
RUS_conservative_1;Tsaristy;;;;;;;;;;;;;
RUS_conservative_2;Ryadovichi;;;;;;;;;;;;;
RUS_conservative_3;Slavyanofily;;;;;;;;;;;;;
RUS_conservative_4;Russkij narodnyj soyuz;;;;;;;;;;;;;
RUS_conservative_5;Pravoslavnaya partiya;;;;;;;;;;;;;
RUS_fascist;Panslavistskaya partiya;;;;;;;;;;;;;
RUS_liberal_1;Ivanskoe sto;;;;;;;;;;;;;
RUS_liberal_2;Severyane;;;;;;;;;;;;;
RUS_liberal_3;Zapadniki;;;;;;;;;;;;;
RUS_liberal_4;Konstitucionnaya partiya;;;;;;;;;;;;;
RUS_liberal_5;Progressivnaya partiya;;;;;;;;;;;;;
RUS_reactionary_1;Knyazheskie lyudi;;;;;;;;;;;;;
RUS_reactionary_2;Boyare;;;;;;;;;;;;;
RUS_reactionary_3;Soyuz samoderzhaviya;;;;;;;;;;;;;
RUS_social_liberal;Social-demokraticheskaya rabochaya partiya;;;;;;;;;;;;;
RUS_socialist_1;Narodno-socialisticheskaya partiya;;;;;;;;;;;;;
RUS_socialist_2;Trudovaya gruppa;;;;;;;;;;;;;
TAG_social_liberal;Missing localisation. Please report to Divergences' developer.;;;;;;;;;;;;;
TAI_conservative_1;Blue King;;;;;;;;;;;;;
TAI_conservative_2;Green King;;;;;;;;;;;;;
TAI_fascist;Brothers of Jesus;;;;;;;;;;;;;
TAI_liberal_1;Yellow King;;;;;;;;;;;;;
TAI_liberal_2;Brown King;;;;;;;;;;;;;
TAI_reactionary;Heavenly King;;;;;;;;;;;;;
TAI_social_liberal;Party of Peace;;;;;;;;;;;;;
TAI_socialist_1;Purification Society;;;;;;;;;;;;;
